D2C2_Parent1	D2C2_Parent2	D2C2_R1_T1	D2C2_R2_T1	D2C2_R3_T1	D2C2_R1_T2	D2C2_R2_T2	D2C2_R3_T2	D2C2_R1_T3	D2C2_R2_T3	D2C2_R3_T3	D2C2_R1_T4	D2C2_R2_T4	D2C2_R3_T4	D2C2_R1_T6	D2C2_R2_T6	D2C2_R3_T6	D2C2_R1_T7	D2C2_R2_T7	D2C2_R3_T7	D2C2_R1_T8	D2C2_R2_T8	D2C2_R3_T8	D2C2_R1_T9_RESEQ	D2C2_R2_T9_RESEQ	D2C2_R3_T9_RESEQ	D2C2_R1_T10_RESEQ	D2C2_R3_T10_RESEQ	D2C2_R1_T12	D2C2_R2_T12	D2C2_R3_T12
RG132	0	0	0	5.22340503327309e-06	3.61384608990888e-06	9.101499927188e-06	0	4.86928406916331e-06	8.84642604387827e-06	1.60578725727522e-05	1.19328894298465e-05	0.000185013876040703	0.000127777941595652	5.55887543949859e-05	0.000241348744547712	8.42288043073315e-05	3.31872173901019e-05	0.000288629619090207	8.32298739760992e-05	0.000122066338986361	0.00716736591382925	0.00515561655214757	0.00231993349174866	1.17945391283836e-05	0	8.30709675275588e-06	2.67397553312387e-06	0	0.000108797280067998	0.000219368963240343	0.00011096685420065
RG133	0.00231519562801186	0.00164069083511376	0.00179505246154657	0.00135286190361773	0.00111306459569193	0.00102391874180865	0.000580778660731364	0.000501536259123821	0.00166755130927105	0.000285027238166352	0.000127284153918363	0.000385445575084798	0	0	0	0	0	2.03260295133949e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
RG134	0.00321800154881371	0.00160664277627872	0.00126780073719377	0.00103162249407144	0.00112571305700662	0.000678061744575506	0.000709454172390408	0.00108585034742342	0.000398089171974522	0.000321157451455044	0.000855190409139002	7.19498406824956e-05	0.000383333824786955	0.000347429714968662	0	3.56352633607941e-05	9.40304492719554e-05	4.06520590267897e-05	0.000152588102289515	0	0	5.41746047511128e-05	0	0	0	0	0	0	0	0	0
RG135	0.00231920809877098	0.00157472272112086	0.00202752254001122	0.000932377798439247	0.00119256920966993	0.00250746322994029	9.73760628771149e-05	0.000340849884841432	0.00179140127388535	8.0289362863761e-06	2.38657788596931e-05	0.00032377428307123	0	0	4.38815899177659e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG136	0.0024275448092672	0.00114273797465122	0.00136845788457022	0.000809627780157329	0.0011383615183213	0.00119684724042522	0.000518179763167504	0.000715784758167007	0.00150389242745931	0.000674430648055592	0.00112964686602547	0.000580737999794429	0	0.000222355017579944	5.70460668930957e-05	1.61978469821791e-05	0.000284856949265041	8.94345298589373e-05	0	4.88265355945444e-05	0	9.02910079185214e-06	0	0	0	0	0	0	0	0	0
RG137	0.00874317378412105	0.00205352354848869	0.000721376222864511	0.000618973496442861	0.000726383064071684	9.5565749235474e-05	0.000156497243909649	0.000399281293671392	0	6.82459584341968e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG138	0.00169326266034836	0.00290472501936483	0.00155539258684076	0.000971553336188795	0.00109318844219744	0.00015927624872579	0.000580778660731364	0.000457712702501351	0.000185774946921444	0.000260940429307223	0.000497203726243606	5.13927433446397e-06	0	0.000375224092166155	0	0.000204092871975457	0.000273794543468341	0	0.000117908988132807	0.000113928583053937	0	1.28987154169316e-06	5.23687018453421e-06	0	0	0	0	0	0	0	0
RG139	0.00559739670897148	0.00194499536095198	0.00116474699107027	0.00107079803182098	0.000726383064071684	0.000737221494102228	0.000403415117633762	0.000194771362766532	0.000389242745930644	0.000140506385011582	7.55749663890281e-05	0.000164456778702847	0.000481624549091302	0	2.19407949588829e-05	5.83122491358449e-05	0	0	6.9358228313416e-06	0	0	0	0	0	0	0	0	0	0	0	0
RG140	0.000654032733736453	0.00170665894910666	0.00103772725747619	0.0013789789287841	0.000775169986285454	0.00195227173438183	0.00151976212418926	0.000394412009602228	0.000517515923566879	0.00179446726000506	0.000167060452017852	8.73676636858876e-05	0.0018380365444913	6.94859429937324e-06	0	0.000126343206460997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG141	0.00303744036465334	0.00247912428392676	0.00187174362145243	0.00150434064958265	0.00112209921091671	0.000104667249162662	0.00029560590516267	0.000170424942420716	3.0962491153574e-05	0.000200723407159403	3.97762980994885e-05	0	0	0	0	6.47913879287165e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG142	0.00100311768977984	0.000906529566483091	0.000884344937664467	0.00107340973433762	0.00123593536274884	0.000823685743410514	0.00167278165156758	0.00101768037045513	0.000672328379334749	0.00067844511619878	0.00113760212564537	0.000457395415767294	0.000599573418256519	0.000653167864141084	0.000100927656810862	0.00017817631680397	0.000290388152163392	2.43912354160738e-05	8.32298739760992e-05	8.13775593242407e-05	0	1.16088438752385e-05	8.37899229525474e-05	0	0	0	0	0	0	0	0
RG143	0.0137226499961882	0.00109804989743022	1.19829937352909e-05	5.22340503327309e-05	1.80692304495444e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG144	0.0014725767685968	0.00148534656667887	0.00127019733594083	0.00143382468163346	0.00149251843513237	0.000527886995776904	0.000792919369142221	0.000579444804230434	9.28874734607219e-05	0.000746691074632977	0.000548912913772941	0	0.00076666764957391	5.55887543949859e-05	0	0.000161978469821791	2.76560144917516e-05	0	0.000145652279458174	0	0	0	0	0	0	0	0	0	0	0	0
RG145	0.00123182852304964	0.00197053140507827	0.00146192523570549	0.001271899125602	0.00134977151458097	0.000832787243337702	0.000535568345824132	0.000667091917475374	0.000300778485491861	0.000208752343445779	0.000704040476360946	3.59749203412478e-05	0.000235897738330434	6.25373486943591e-05	0	0	6.36088333310287e-05	2.03260295133949e-05	0	4.06887796621204e-05	0	0	1.1782957915202e-05	0	0	0	0	0	0	0	0
RG146	0.00103521745585279	0.00115976200406874	0.00124623134847025	0.0011360905947369	0.00108053998088275	0.00137887723896898	0.000719887321984385	0.0006768304856137	0.00143754423213022	0.000626257030337336	0.000489248466623708	0.000411141946757118	0	9.03317258918521e-05	0.000136032928745074	0.000213811580164765	7.19056376785541e-05	8.13041180535794e-05	0.000104037342470124	0	0	3.74062747091017e-05	0	0	0	0	0	0	0	0	0
RG147	0.000573783318554066	0.00135553834237026	0.00145952863695843	0.00125361720798554	0.00201833304121411	0.000314001747487986	0.000841607400580779	0.000555098383884618	0.000181351733899505	0.00112003661194947	0.000381852461755089	0	0	1.38971885987465e-05	0	0.000207332441371893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG148	0.000148461418087416	0.00204501153377993	0.00125581774345848	0.00117526613248645	0.00125039074710847	0.000969309742245522	0.000445147716009668	0.0015533016180631	0.000336164189667374	0.000156564257584334	0.00124102050070404	4.62534690101758e-05	0.000157265158886956	0.000319635337771169	0	0	6.9140036229379e-05	0	0	8.13775593242408e-06	0	0	0	0	0	0	0	0	0	0	0
RG149	0.000449396725021366	0.00255998842366	0.0012318517559879	0.00104990441168789	0.00159551304869477	0.00040956749672346	0.00107809212471091	0.000413889145878881	0.000115003538570418	0.000570054476332703	0.000131261783728312	1.54178230033919e-05	0	6.94859429937324e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG150	0.0016170257159251	0.00206629157055183	0.00185736402897009	0.00153045767474902	0.00115643074877084	0.000623452745012378	0.000445147716009668	0.000248333487527329	6.19249823071479e-05	0.000393417878032429	5.56868173392839e-05	2.56963716723199e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG151	0.00311367730907661	0.00267702862590547	0.00115995379357616	0.00117526613248645	0.00122870767056902	5.9159749526722e-05	7.30320471578362e-05	0.000189902078697369	0	0	5.1709187529335e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG152	0.00393222134393696	0.00157685072479805	0.000884344937664467	0.000723441597108323	0.000630616142689099	0.000450524246395806	0.000382548818445808	0.000311634180426452	0.00061482661004954	0.000252911493020847	0.000417651130044629	0.000529345256449789	0	9.72803201912253e-05	0.000487085648087202	0	0	0.00071141103296882	0	0	8.51372194184138e-05	0	0	3.53836173851507e-05	0	0	0	0	0	0	0
RG153	0.00625544191346706	0.00248976430231271	0.000642288464211591	0.000488388370611034	0.000607126143104691	0.000122870249017038	6.60766140951851e-05	0.000370065589256412	4.42321302193914e-05	2.40868088591283e-05	0.000238657788596931	0	0	6.94859429937324e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG154	0.00339856273297408	0.00380699857849354	0.000726169420358627	0.00114392570228681	0.000551111528711104	7.2811999417504e-05	0.000125197795127719	0	4.42321302193914e-06	2.81012770023163e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG155	0.00259606858115021	0.00236634008903567	0.00124383474972319	0.00128495763818518	0.00136061305285069	9.5565749235474e-05	0.000187796692691579	0.000170424942420716	0	8.0289362863761e-05	7.9552596198977e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG156	0.00042933437122577	0.000574560992841396	0.00101615786875267	0.00114653740480344	0.00139494459070483	0.0009101499927188	0.00105027039246031	0.00077908545106613	0.000729830148619957	0.00126455746510424	0.000564823433012736	0.00087881591119334	0	1.38971885987465e-05	0.000333500083375021	3.56352633607941e-05	0	0.000430911825683971	0	0	0	0	1.96382631920033e-05	0	0	0	0	0	0	0	0
RG157	0.00326615119792315	0.00147683455197011	0.00109764222615264	0.00130323955580164	0.00111306459569193	0.000527886995776904	0.000483402597854249	0.000559967667953781	0.000499823071479122	0.000192694470873026	0.000338098533845652	3.59749203412478e-05	0	5.55887543949859e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG158	0.000967005452947762	0.00155344268434896	0.000922690517617397	0.0011935480501029	0.000636036911823962	0.00150629823794961	0.00125893338433984	0.000379804157394738	0.000605980184005662	0.00152951236255465	0.000409695870424731	6.68105663480317e-05	0.00106153982248695	0	0	5.18331103429732e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG159	0.0115679531985411	0.00117678603348627	0.000141399326076432	0.000154090448481556	2.34899995844077e-05	0.000141073248871414	3.12994487819298e-05	0	7.51946213729653e-05	0	0	6.16712920135677e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG160	0.00227105844966155	0.00226632391620773	0.00104491705371736	0.00107079803182098	0.0014437315129186	0.000354958497160332	0.000177363543097602	0.000443104850293861	0.000291932059447983	0.000208752343445779	0.000250590678026777	1.02785486689279e-05	0	8.33831315924788e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG161	0.000910830862320091	0.0010810258680127	0.000982605486293852	0.00102378738652153	0.00116004459486075	0.000491480996068152	0.00102592637674103	0.000642745497129557	0.00066348195329087	0.00132878895539524	0.000994407452487212	0.000241545893719807	0.000855129301447822	0.000201509234681824	0	0	2.48904130425764e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG162	0.000818544034860346	0.00134915433133868	0.000987398683787968	0.00147038851686637	0.0013244745919516	0.000259392747924858	0.000399937401102436	0.000530751963538801	0.000115003538570418	0.000405461282461993	0.000910877226478286	3.59749203412478e-05	0.000127777941595652	0.000896368664619148	0	1.29582775857433e-05	0.000633322731861112	0	0	0.000170892874580906	0	0	3.01120035610717e-05	0	0	3.59974192619421e-05	0	0	0	0	0
RG163	0.00377172251357218	0.00241315616993386	0.000671047649176289	0.00093760120347252	0.00127207382364792	9.101499927188e-05	0.000253873306786764	0.000116862817659919	4.42321302193914e-06	2.40868088591283e-05	8.35302260089258e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG164	0.00232723304028922	0.00193861134992041	0.000865172147688001	0.000979388443738704	0.00107150536565798	0.000309450997524392	0.000441669999478342	0.000540490531677127	0.000433474876150035	0.000176636598300274	0.000441516908904322	0	0	0.000125074697388718	0	0	5.53120289835032e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG165	0.0029050288296024	0.00170453094542947	0.0012030925710232	0.000843579912873604	0.000735417679296456	0.000605249745158002	0.00045905858213497	0.000511274827262148	0.00015481245576787	0.000176636598300274	0.000278434086696419	1.54178230033919e-05	0	0.00045165862945926	0	2.59165551714866e-05	2.21248115934013e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG166	0.000493533903371679	0.00180667512193461	0.0014211830570055	0.00133719168851791	0.00178704689145994	0.000263943497888452	0.000107809212471091	0.000462581986570515	5.75017692852088e-05	6.42314902910088e-05	0.000246613048216829	0	0	8.33831315924788e-05	0	0	4.70152246359777e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG167	0.00578598283465009	0.00190456329108537	0.00057758029804102	0.000454436237894759	0.000690244603172595	0.00029579874763361	4.86880314385574e-05	0.000141209238005736	0.0001017338995046	0	0.000226724899167084	5.13927433446397e-05	0	2.08457828981197e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG168	0.00109540451723958	0.00122998612541602	0.00119829937352909	0.000885367153139789	0.000832991523723996	0.00117864424057085	0.000344293936601228	0.000813170439550273	0.000849256900212314	0.000104376171722889	0.000739839144650486	0.000493370336108541	0	0.000674013647039204	0	0	8.02024420260796e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG169	0.000373159780598099	0	0	0	0.000280073071967938	0	0	0.000774216166996966	0	0	0.00144785725082138	0	0	0.00139666745417402	0	3.23956939643583e-06	0.00369484353609801	0	0	0.00169265323394421	0	0	0.00113901926513619	0	0	9.96851610330706e-05	0	0	0	0	0
RG170	0.00103120498509367	0.00183433916973809	0.000944259906340921	0.00141815446653364	0.00160274074087459	0.000209334498325324	0.00062251125910727	0.000301895612288125	0	0.000256925961164035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG171	0.000433346841984889	0.000455392786918736	0.00101376127000561	0.00116743102493654	0.000417399223384475	0.0018931119848551	0.000852040550174755	1.46078522074899e-05	0.00286181882519462	0.000722604265773849	0	0.000904512282865659	0	0	0.000495861966070755	0.000275363398697045	0	3.25216472214318e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
RG172	0.00338251284993761	0.00125977817689669	0.000503285736882217	0.000961106526122249	0.000563759990025785	0.00025029124799767	0.00111286929002417	4.86928406916331e-05	1.76928520877565e-05	0.000999602567653824	0.000159105192397954	0	0	0	0	0.000612278615926371	0	0	4.16149369880496e-05	0	0	1.93480731253974e-05	0	0	0	0	0	0	0	0	0
RG173	0.0037757349843313	0.00218971578382887	0.000805257179011547	0.000887978855656425	0.00083479844676895	4.550749963594e-05	9.04206298144638e-05	0.000165555658351553	8.84642604387827e-06	0	0.000119328894298465	1.02785486689279e-05	0	6.94859429937324e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG174	0.000950955569911284	0.000772465334820099	0.000697410235393929	0.000480553263061124	0.000292721533282619	0.00146079073831367	0.000872906849362708	0.000248333487527329	0.00153043170559094	0.000762748947205729	0.000202859120307391	0.000565320176791037	0.00129743756081739	0.000118126103089345	0.000877631798355318	0.000505372825843989	0.000118920862314532	0.000361803325338428	0.000110973165301466	0	6.53378660652943e-05	2.32176877504769e-05	0	3.53836173851507e-05	0	0	0	0	0	0	0
RG175	0.000148461418087416	0.000863969492939284	0.00080046398151743	0.00140509595395046	0.00102271844344421	0.000304900247560798	0.00140151976212419	0.000535621247607964	0.000269815994338287	0.00106784852608802	0.000676197067691304	4.11141946757118e-05	0.00148418993699565	0.000361326903567408	0	7.4510096118024e-05	2.21248115934013e-05	0	4.16149369880496e-05	1.62755118648482e-05	0	6.44935770846581e-06	0	0	0	0	0	0	0	0	0
RG177	0.000658045204495572	0.000836305445135809	0.00098500208504091	0.000752170324791325	0.000632423065734054	0.00059159749526722	0.000243440157192787	0.000861863280241906	0.000535208775654635	0.000369331069173301	0.00121715472184435	0.000292938637064447	0.000226068665899999	0.000479453006656753	0.000105315815802638	1.61978469821791e-05	0.000705228369539666	4.47172649294687e-05	0	0.000325510237296963	0	0	0.000284100207510981	0	0	0.000124606451291338	0	0	0	0	0
RG178	0.0023031582157345	0.00148534656667887	0.000977812288799735	0.00107079803182098	0.00153949843430118	0.000177479248580166	0.000278217322506043	0.000150947806144063	8.84642604387827e-05	0.000100361703579701	0.000159105192397954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG179	0.00305750271844894	0.00096398566576723	0.000484112946905751	0.000410037295111938	0.000993807674724941	0.000350407747196738	0.000239962440661462	0.000900817552795213	0.000371549893842887	0.00014452085315477	0.00143990199120148	0.000185013876040703	0	0.000264046583376183	8.33750208437552e-05	0	0.000318044166655143	0	0	1.62755118648482e-05	0	0	5.89147895760099e-05	0	0	0	0	0	0	0	0
RG180	0.00548103505695702	0.00207054757790621	0.000397835392011657	0.000417872402661847	0.000496903837362471	0.000236638998106888	7.30320471578362e-05	0.000111993533590756	0.000128273177636235	0	0.000238657788596931	3.08356460067838e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG181	0	2.12800367719035e-06	0	2.61170251663654e-06	0	0	0	0	0	4.01446814318805e-06	0	0.000231267345050879	0.000127777941595652	7.64345372931056e-05	0.000491473807078978	0.000272123829300609	0.000107858456517831	0.000577259238180414	0.000235817976265614	0.000227857166107874	0.00920669930920056	0.00738451457619336	0.00471318316608079	0.00102022763460518	0.000410230517994919	0.000490118708412597	0.000795507721104352	0.000541778511094146	0.00106417339566511	0.00107052054061287	0.000732381237724292
RG182	0.000577795789313185	0.00152365063286829	0.000690220439152754	0.000880143748106516	0.000889006138117584	0.000605249745158002	0.000768575353422943	0.00121245173322166	0.00051309271054494	0.000236853620448095	0.000767682553320128	0.000447116867098366	0	0.000277943771974929	0	7.4510096118024e-05	1.38280072458758e-05	0	6.9358228313416e-06	0	0	0	0	0	0	0	0	0	0	0	0
RG183	0.0017213499556622	0.00129169823205454	0.0012606109409526	0.000919319285856064	0.000907075368567128	0.000555191495558468	0.000472969448260272	0.000667091917475374	0.000163658881811748	0.000180651066443462	0.000369919572325243	0	0	0.000145920480286838	0	0	3.04216159409268e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG184	0.00232723304028922	0.00120232207761255	0.000620719075488067	0.000712994787041777	0.000719155371891866	0.000482379496140964	0.000712931888921734	0.000628137644922067	0.000278662420382166	0.000172622130157086	0.00051709187529335	4.11141946757118e-05	0.000884616518739127	9.03317258918521e-05	0	0.000110145359478818	5.80776304326784e-05	2.84564413187528e-05	6.9358228313416e-05	0	0	4.38556324175675e-05	0	0	0	0	0	0	0	0	0
RG185	0.00165715042351629	0.00114273797465122	0.00123904155222908	0.000545845825977038	0.00138048920634519	0	0.000340816220069902	0.00118810531287585	0	0	0.000747794404270383	0	0	0.000111177508789972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG186	0.00241951986774896	0.00201734748597646	0.00108805583116441	0.00121705337275263	0.00074083844843132	4.0956749672346e-05	0.000104331495939766	0.00010225496545243	0	0	6.76197067691304e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG187	0.000654032733736453	0.000987393706216324	0.000848395956458594	0.00107079803182098	0.00121425228620938	0.000131971748944226	0.000403415117633762	0.000418758429948045	7.07714083510262e-05	0.000212766811588967	0.000934743005337979	2.05570973378559e-05	0	0.000500298789554873	0	4.53539715501016e-05	0.000530995478241631	0	0	0.00017903063051333	0	0	1.96382631920033e-05	0	0	0.000102454193283989	0	0	0	0	0
RG188	0.00247569445837663	0.00209821162570969	0.00093227691260563	0.00108907994943744	0.000796853062824907	0.000177479248580166	4.86880314385574e-05	7.30392610374497e-05	0	4.81736177182566e-05	3.18210384795908e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG189	0.000284885423897473	0.000329840569964505	0.000881948338917408	0.000890590558173062	0.000442696146013837	0.00192951798456386	0.000879862282425359	7.7908545106613e-05	0.00273354564755839	0.00096748682250832	3.97762980994885e-06	0.000334052831740158	0.000226068665899999	0	0.000153585564712181	0.000213811580164765	0	6.09780885401846e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
RG190	0.00356307403409798	0.00113209795626527	0.00046014695943517	0.000869696938039969	0.000421013069474384	0.000327653997378768	0.000806830235267523	9.73856813832662e-05	6.19249823071479e-05	0.000726618733917037	0.000159105192397954	0	0	2.08457828981197e-05	0	0.00048917497886181	0	0	4.16149369880496e-05	0	0	1.03189723335453e-05	0	0	0	0	0	0	0	0	0
RG191	0.000822556505619465	0.00123849814012479	0.000992191881282084	0.00110997356957053	0.000603512297014782	0.00133792048929664	0.000497313463979551	0.000189902078697369	0.000946567586694975	0.000321157451455044	0.000178993341447698	0.000318635008736766	0	0	0	0.000239728135336251	0	0	0.00013178063379549	0	0	3.61164031674086e-05	0	0	0	0	0	0	0	0	0
RG192	0.00306552765996718	0.00112358594155651	0.000496095940641042	0.000885367153139789	0.000428240761654202	0.00029579874763361	0.000799874802204872	0.00010225496545243	3.98089171974522e-05	0.000895226395930935	0.000107396004868619	0	0	1.38971885987465e-05	0	0.000557205936186962	0	0	0.000117908988132807	0	0	1.41885869586248e-05	0	0	0	0	0	0	0	0	0
RG193	0.00139633982417353	0.00162366680569624	0.000929880313858572	0.000679042654325502	0.000836605369813905	0.000254841997961264	0.000410370550696413	0.000399281293671392	0.000141542816702052	0.000293056174452728	0.000262523567456624	1.02785486689279e-05	0.000216239593469564	0.000208457828981197	0	0.000220290718957636	0.000107858456517831	0	6.9358228313416e-06	0.000113928583053937	0	0	0	0	0	0	0	0	0	0	0
RG194	0.0015969633621295	0.00203224351171679	0.00139482047078786	0.000885367153139789	0.000804080755004725	0.000195682248434542	9.04206298144638e-05	9.73856813832662e-06	0.000115003538570418	1.20434044295641e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG197	0.000621932967663498	0.000580945003872967	0.000963432696317386	0.000603303281343042	0.000464379222553291	0.0014425877384593	0.000542523778886783	0.000467451270639678	0.00166755130927105	0.000465678304609814	0.000167060452017852	0.00100729776955494	0	9.72803201912253e-05	0.000706493597676031	0	1.10624057967006e-05	8.13041180535794e-05	6.9358228313416e-06	0	6.33579307299824e-05	0	0	2.94863478209589e-05	0	0	0	0	0	0	0
RG198	0.00140837723645089	0.00101931376137418	0.00137564768081139	0.000856638425456787	0.00083479844676895	0.000596148245230814	0.000598167243387991	0.000530751963538801	0.000199044585987261	0.000140506385011582	0.000381852461755089	5.65320176791037e-05	0	9.03317258918521e-05	0	0	2.76560144917516e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG199	0.00152473888846535	0.00137043436811059	0.00113838440485263	0.00106035122175444	0.000786011524555181	0.000177479248580166	0.00062251125910727	0.000267810623803982	0.000106157112526539	5.62025540046327e-05	0.000314232754985959	5.13927433446397e-05	0	6.25373486943591e-05	0	1.29582775857433e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG200	0.00126392828912259	0.00217481975808854	0.00151944360563488	0.000859250127973423	0.00078962537064509	5.0058249599534e-05	9.38983463457893e-05	0	1.76928520877565e-05	0	0	2.56963716723199e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG201	0.00250378175369047	0.00214928371396226	0.000661461254188056	0.000780899052474327	0.000852867677218495	0	0.000219096141473509	7.7908545106613e-05	0	6.42314902910088e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG202	0.00172937489718044	0.00231313999710591	0.000747738809082151	0.000739111812208142	0.000720962294936821	0.000218435998252512	0.000170408110034951	0.000175294226489879	9.28874734607219e-05	0	0.000135239413538261	5.13927433446397e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG204	0.000950955569911284	0.000985265702539134	0.000862775548940943	0.000948048013539066	0.000560146143935876	0.00102391874180865	0.000605122676450643	0.000267810623803982	0.00121638358103326	0.000574068944475891	0	0.000441977592763902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG206	0.00335041308386465	0.00158536273950681	0.000601546285511602	0.00056673944611013	0.000567373836115694	0.00020478374836173	7.30320471578362e-05	0.00010225496545243	0.00061482661004954	0	1.59105192397954e-05	0.00042655976976051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG207	0.000573783318554066	0.000861841489262093	0.000599149686764544	0.000848803317906877	0.000576408451340466	0.000414118246687054	0.000250395590255438	6.3300692899123e-05	0.000367126680820948	0.000212766811588967	0.000226724899167084	2.05570973378559e-05	0.000471795476660867	0.000145920480286838	0	0.00129582775857433	0.000389949804333697	0	0.000728261397290868	7.32398033918167e-05	0	0.000171552915045191	5.10594842992086e-05	0	0	0	0	0	0	0	0
RG209	0.00307355260148542	0.00158110673215243	0.000558407508064555	0.000551069231010311	0.000719155371891866	0.000195682248434542	3.47771653132553e-06	8.76471132449396e-05	0.000544055201698514	0	0	0.000287799362729983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG210	0.00042532190046665	0.000380912658217073	0.00125342114471143	0.000780899052474327	0.000699279218397368	0.000982961992136304	0.000330383070475926	0.000657353349337047	0.000402512384996461	0.000281012770023163	0.000711995735980844	0.000842840990852092	0	0.000284892366274303	0	4.53539715501016e-05	0.000141045673907933	0	0.00013178063379549	0	0	1.67683300420111e-05	0	0	0	0	0	0	0	0	0
RG211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100927656810862	3.88748327572299e-05	2.21248115934013e-05	0.000109760559372332	5.54865826507328e-05	3.25510237296963e-05	0.00431229916030942	0.00292800839964348	0.0013969351217245	0	0	2.76903225091863e-06	1.33698776656194e-06	0	9.51976200594985e-05	0.000166720412062661	0.00011096685420065
RG212	0.000497546374130798	0.00118742605187222	0.000778894592793907	0.000686877761875411	0.000592670758745056	0.000441422746468618	0.000281695039037368	0.00112480461997672	0.000336164189667374	9.23327672933251e-05	0.00109384819773593	5.13927433446397e-05	0	0.000639270675542338	0	0	0.000116155260865357	0	0	3.25510237296963e-05	0	0	9.16452282293487e-06	0	0	0	0	0	0	0	0
RG213	0.000168523771883012	1.06400183859518e-05	0	0	0.000187919996675262	4.550749963594e-06	3.47771653132553e-06	0.000559967667953781	0	0	0.00140808095272189	0	0	0.000479453006656753	0	0	0.00300067757235505	0	0	0.00137528075257967	0	0	0.000765892264488129	0	0	0.000188294193062467	0	0	0	0	0
RG214	0.00363931097852124	0.00096185766209004	0.000874758542676234	0.000692101166908684	0.000784204601510226	6.826124945391e-05	7.65097636891617e-05	0.000194771362766532	0	0	0.00010341837505867	0	0	2.77943771974929e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG215	0.00152072641770623	0.0012363701364476	0.00148109802568195	0.000940212905989156	0.0007733630632405	0.000186580748507354	7.65097636891617e-05	0	0.000110580325548478	5.62025540046327e-05	0	2.56963716723199e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG216	0.00901200932498204	0.000338352584673266	9.34673511352688e-05	0.000107079803182098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
