D3C2_Parent	D3C2_R1_T1	D3C2_R2_T1	D3C2_R3_T1	D3C2_R1_T2	D3C2_R2_T2	D3C2_R3_T2	D3C2_R1_T3	D3C2_R2_T3	D3C2_R3_T3	D3C2_R1_T5	D3C2_R2_T5	D3C2_R3_T5	D3C2_R1_T6	D3C2_R2_T6	D3C2_R3_T6	D3C2_R1_T8	D3C2_R2_T8	D3C2_R3_T8	D3C2_R1_T9	D3C2_R2_T9	D3C2_R3_T9	D3C2_R1_T10	D3C2_R2_T10	D3C2_R3_T10	D3C2_R1_T13	D3C2_R3_T13	D3C2_R1_T15	D3C2_R3_T15	D3C2_R3_T17	D3C2_R1_T19	D3C2_R3_T19
RG3234	0	0	0	0	0	2.82466725419746e-06	0	0	4.92150204242335e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3235	0	0	0	0	0	2.82466725419746e-06	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3236	0	0	0	0	0	2.82466725419746e-06	0	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3237	0	0	0	0	0	2.82466725419746e-06	0	0	0	0	1.10236810716782e-06	0	0	0	0	0	0	0	0	0	3.65646755981981e-06	0	0	0	0	0	0	0	0	0	0	0
RG3238	0	0	0	0	0	5.64933450839491e-06	0	3.06249636328557e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3239	0	0	0	0	0	2.82466725419746e-06	2.11310611807614e-06	0	0	0	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3240	0	0	0	0	0	2.82466725419746e-06	0	0	2.46075102121167e-06	0	1.10236810716782e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3241	0	0	0	0	0	2.82466725419746e-06	0	0	0	1.75839634253561e-06	0	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3242	0	0	0	0	0	2.82466725419746e-06	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3243	0	0	0	0	0	2.82466725419746e-06	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3244	0	0	0	0	0	2.82466725419746e-06	0	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	6.86737721129546e-06	0	0	0	0	0	0	0	0	0	0	0	0
RG3245	0	0	0	0	0	2.82466725419746e-06	0	0	2.46075102121167e-06	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3246	0	0	0	0	0	2.82466725419746e-06	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3247	0	0	0	0	0	2.82466725419746e-06	0	0	2.46075102121167e-06	0	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3248	0	0	0	0	0	2.82466725419746e-06	0	3.06249636328557e-06	0	0	0	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3249	0	0	0	0	0	2.82466725419746e-06	0	0	0	0	0	0	0	4.15041089067818e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3250	0	0	0	0	0	2.82466725419746e-06	0	0	2.46075102121167e-06	0	0	0	0	0	0	0	0	1.67358414781095e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3251	0	0	0	0	0	2.82466725419746e-06	0	3.06249636328557e-06	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3252	0	6.88079707153277e-06	0	0	3.46782723284726e-06	2.82466725419746e-06	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3253	0	0	0	0	0	2.82466725419746e-06	0	0	0	0	0	0	0	0	2.83480861498338e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3254	0	0	0	0	0	2.82466725419746e-06	2.11310611807614e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3255	0	0	0	0	0	2.82466725419746e-06	0	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	2.12054896771676e-06	0	0	0	0	0	0	0	0	0	0
RG3256	0	0	0	0	0	2.82466725419746e-06	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3257	0	0	0	0	0	2.82466725419746e-06	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3258	0	0	0	0	0	2.82466725419746e-06	0	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3259	0	0	0	0	0	2.82466725419746e-06	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3260	0	0	0	0	0	2.82466725419746e-06	0	0	0	0	0	1.78700986786849e-06	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3261	0	0	0	0	0	2.82466725419746e-06	0	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3262	0	0	0	0	0	2.82466725419746e-06	0	6.12499272657114e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3263	0	0	0	0	0	0	4.22621223615229e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3264	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	4.15041089067818e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3265	0	0	0	0	0	0	1.05655305903807e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3266	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3267	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3268	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3269	0	0	0	0	0	0	1.4791742826533e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3270	0	0	0	0	0	0	1.05655305903807e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3271	0	0	0	0	0	0	1.05655305903807e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3272	0	0	0	8.96917295256205e-06	0	0	8.45242447230457e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3273	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3274	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	1.81245774707877e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3275	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3276	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3277	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3278	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3279	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	1.45100184422334e-06	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3280	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3281	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3282	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	1.81245774707877e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3283	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3284	0	0	0	0	0	0	4.22621223615229e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3285	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3286	0	0	0	0	0	0	1.4791742826533e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3287	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3288	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	1.41740430749169e-06	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3289	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3290	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3291	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3292	0	0	0	0	0	0	8.45242447230457e-06	0	0	0	0	0	0	2.07520544533909e-06	0	1.81245774707877e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3293	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3294	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3295	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3296	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3297	0	0	0	0	0	0	4.22621223615229e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3298	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3299	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3300	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3301	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3302	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	2.12054896771676e-06	0	0	0	0	0	0	0	0	0	0
RG3303	0	0	0	0	0	0	2.11310611807614e-06	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3304	0	0	0	0	0	0	2.11310611807614e-06	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3305	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3306	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	3.62491549415754e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3307	0	0	0	0	0	0	4.22621223615229e-06	0	0	1.75839634253561e-06	1.10236810716782e-06	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3308	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	2.83480861498338e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3309	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3310	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3311	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3312	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3313	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	2.07520544533909e-06	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	1.45097868512312e-05	0	2.00422490610206e-06	0	0	0
RG3314	0	0	0	0	0	0	2.11310611807614e-06	0	0	7.03358537014243e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3315	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	2.07520544533909e-06	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3316	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3317	0	0	0	0	0	0	1.05655305903807e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3318	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	4.15041089067818e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3319	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	1.67358414781095e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3320	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	2.07520544533909e-06	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3321	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3322	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3323	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3324	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3325	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3326	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3327	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3328	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3329	0	0	6.59917906212467e-06	0	0	0	8.45242447230457e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3330	0	0	0	8.96917295256205e-06	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	4.15041089067818e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3331	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3332	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3333	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3334	0	0	0	0	0	0	1.05655305903807e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3335	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3336	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3337	1.15724667870203e-05	0	0	0	0	0	4.22621223615229e-06	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3338	0	0	0	0	3.46782723284726e-06	0	4.22621223615229e-06	0	0	1.75839634253561e-06	1.10236810716782e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3339	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3340	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3341	0	0	0	0	0	0	2.11310611807614e-06	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3342	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	1.95037466697353e-06	0	0	0	0	0	0	0
RG3343	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	2.07520544533909e-06	0	4.53114436769693e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3344	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	1.41740430749169e-06	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12379928964804e-06	0	0
RG3345	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3346	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	2.07520544533909e-06	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3347	0	0	0	0	0	0	1.05655305903807e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3348	0	0	0	0	0	0	4.22621223615229e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3349	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3350	0	0	0	0	0	0	1.05655305903807e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3351	0	0	0	0	0	0	2.11310611807614e-06	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3352	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3353	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3354	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3355	0	0	0	0	0	0	4.22621223615229e-06	0	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3356	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	4.15041089067818e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3357	0	0	0	0	0	0	4.22621223615229e-06	3.06249636328557e-06	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3358	0	0	0	8.96917295256205e-06	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	3.65646755981981e-06	0	0	0	0	0	0	0	0	0	0	0
RG3359	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3360	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3361	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3362	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3363	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	2.07520544533909e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3364	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3365	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3366	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	1.81245774707877e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3367	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3368	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	4.15041089067818e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3369	0	0	0	0	0	0	2.11310611807614e-06	0	0	3.51679268507122e-06	0	0	0	0	0	1.81245774707877e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3370	0	0	0	0	0	0	1.05655305903807e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3371	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3372	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	3.50197686594082e-06	0	0	0	0	0	0	0	0
RG3373	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3374	0	0	0	0	0	0	2.11310611807614e-06	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3375	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3376	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	2.83480861498338e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3377	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3378	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3379	0	0	0	0	0	0	4.22621223615229e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3380	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	1.41740430749169e-06	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3381	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3382	0	0	0	8.96917295256205e-06	0	0	6.33931835422843e-06	0	0	1.75839634253561e-06	0	0	0	2.07520544533909e-06	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3383	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	1.45100184422334e-06	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3384	0	0	0	0	0	0	2.11310611807614e-06	0	0	3.51679268507122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3385	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3386	0	0	0	0	0	0	1.05655305903807e-05	0	2.46075102121167e-06	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3387	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3388	0	0	0	0	0	0	4.22621223615229e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3389	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3390	0	0	0	0	0	0	6.33931835422843e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG3391	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	1.41740430749169e-06	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
