D2C2_Parent1	D2C2_Parent2	D2C2_R1_T1	D2C2_R2_T1	D2C2_R3_T1	D2C2_R1_T2	D2C2_R2_T2	D2C2_R3_T2	D2C2_R1_T3	D2C2_R2_T3	D2C2_R3_T3	D2C2_R1_T4	D2C2_R2_T4	D2C2_R3_T4	D2C2_R1_T6	D2C2_R2_T6	D2C2_R3_T6	D2C2_R1_T7	D2C2_R2_T7	D2C2_R3_T7	D2C2_R1_T8	D2C2_R2_T8	D2C2_R3_T8	D2C2_R1_T9_RESEQ	D2C2_R2_T9_RESEQ	D2C2_R3_T9_RESEQ	D2C2_R1_T10_RESEQ	D2C2_R3_T10_RESEQ	D2C2_R1_T12	D2C2_R2_T12	D2C2_R3_T12
RG9212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74288222063745e-06	0	0	0	0	0	1.26378313481407e-06	0	0	5.43847722637661e-06	0	0	0	0	0
RG9213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74288222063745e-06	0	6.86973606474039e-06	0	0	1.22986405082782e-06	0	0	0	0	0	0	0	2.17149135855014e-06	0
RG9214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74288222063745e-06	0	1.37394721294808e-05	0	0	0	0	0	0	0	0	0	0	0	3.66327203458129e-06
RG9215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74288222063745e-06	0	0	0	3.85413635549012e-06	0	0	0	0	0	0	0	0	0	3.66327203458129e-06
RG9216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74288222063745e-06	0	0	0	0	1.22986405082782e-06	0	0	0	1.08769544527532e-05	0	0	0	0	0
RG9217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74288222063745e-06	0	0	0	0	1.22986405082782e-06	0	5.76515081634536e-06	0	2.71923861318831e-06	0	0	0	0	0
RG9218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.48576444127489e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46530881383252e-05
RG9219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61122053983944e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
RG9220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02805134959861e-06	0	0	0	0	0	0	0	0	3.94345609750327e-06	0	0	0	0
RG9221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02805134959861e-06	0	0	0	0	0	5.76515081634536e-06	0	0	2.62897073166884e-06	0	0	0	0
RG9222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02805134959861e-06	0	0	5.78120453323518e-06	0	0	0	0	0	0	0	0	0	0
RG9223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61122053983944e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
RG9224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02805134959861e-06	0	0	0	0	0	0	0	0	0	0	3.37585788988627e-06	4.34298271710028e-06	0
RG9225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.05610269919721e-06	0	0	0	0	0	0	0	0	0	0	3.37585788988627e-06	2.17149135855014e-06	0
RG9226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61122053983944e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
RG9227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61122053983944e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
RG9228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.05610269919721e-06	0	0	0	0	0	0	0	0	0	0	0	4.34298271710028e-06	0
RG9229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02805134959861e-06	0	0	0	0	0	0	0	0	3.94345609750327e-06	0	0	0	0
RG9230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02805134959861e-06	0	0	1.92706817774506e-06	1.22986405082782e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02805134959861e-06	0	0	0	0	0	0	0	0	6.57242682917211e-06	0	0	0	0
RG9232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02805134959861e-06	0	0	1.92706817774506e-06	1.22986405082782e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02805134959861e-06	0	0	0	2.45972810165564e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02805134959861e-06	6.86973606474039e-06	0	1.92706817774506e-06	3.68959215248346e-06	0	0	0	0	0	0	0	0	0
RG9235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02805134959861e-06	0	0	0	2.45972810165564e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02805134959861e-06	0	0	0	1.22986405082782e-06	2.52756626962813e-06	0	0	0	0	0	0	0	0
RG9237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02805134959861e-06	0	0	3.85413635549012e-06	1.22986405082782e-06	0	0	0	0	0	0	0	0	0
RG9238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86973606474039e-06	0	0	0	0	0	0	0	2.62897073166884e-06	0	0	2.17149135855014e-06	0
RG9239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06092081942212e-05	0	0	0	0	0	0	0	0	0	3.37585788988627e-06	0	0
RG9240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06092081942212e-05	0	0	3.68959215248346e-06	0	0	0	0	0	0	0	0	0
RG9241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86973606474039e-06	0	0	0	0	0	0	0	0	0	0	4.34298271710028e-06	3.66327203458129e-06
RG9242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86973606474039e-06	0	0	0	3.7913494044422e-06	0	0	0	0	0	0	0	0
RG9243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86973606474039e-06	0	1.92706817774506e-06	2.45972810165564e-06	0	0	0	0	0	0	0	0	0
RG9244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86973606474039e-06	0	0	3.68959215248346e-06	0	0	0	0	0	0	0	0	0
RG9245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86973606474039e-06	0	0	0	3.7913494044422e-06	0	0	0	0	0	0	0	0
RG9246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86973606474039e-06	0	0	2.45972810165564e-06	2.52756626962813e-06	0	7.49928756768107e-06	0	2.62897073166884e-06	0	0	0	0
RG9247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.09035306300767e-06	0	1.22986405082782e-06	2.52756626962813e-06	0	0	0	0	0	0	0	0
RG9248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.09035306300767e-06	0	0	0	0	7.49928756768107e-06	0	2.62897073166884e-06	0	0	0	0
RG9249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61807061260153e-05	0	0	0	0	7.49928756768107e-06	0	0	2.39171509889742e-05	0	0	0
RG9250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02805134959861e-06	0	8.09035306300767e-06	0	0	0	0	0	2.71923861318831e-06	0	0	3.37585788988627e-06	2.17149135855014e-06	1.09898161037439e-05
RG9251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.09035306300767e-06	0	0	0	5.76515081634536e-06	7.49928756768107e-06	0	0	2.39171509889742e-05	0	0	0
RG9252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.09035306300767e-06	1.92706817774506e-06	4.91945620331129e-06	0	0	0	0	0	0	0	0	0
RG9253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.09035306300767e-06	1.92706817774506e-06	3.68959215248346e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86973606474039e-06	0	3.85413635549012e-06	1.22986405082782e-06	1.26378313481407e-06	0	0	2.71923861318831e-06	0	0	0	0	0
RG9255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.78120453323518e-06	1.22986405082782e-06	2.52756626962813e-06	0	0	0	0	0	0	0	0
RG9256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85413635549012e-06	1.22986405082782e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9257	0	0	2.11327580996579e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85413635549012e-06	3.68959215248346e-06	2.52756626962813e-06	0	0	0	0	0	0	0	0
RG9258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	2.45972810165564e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.78120453323518e-06	1.22986405082782e-06	0	0	0	0	0	0	0	0	0
RG9260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.78120453323518e-06	0	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.78120453323518e-06	0	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15624090664704e-05	0	0	0	0	0	0	0	0	0	0
RG9263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	1.22986405082782e-06	2.52756626962813e-06	0	0	0	0	0	0	0	0
RG9264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.78120453323518e-06	3.68959215248346e-06	0	0	0	0	0	0	0	0	0
RG9265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.70827271098024e-06	0	2.52756626962813e-06	0	0	0	0	0	0	0	0
RG9266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	3.68959215248346e-06	0	0	0	0	0	0	0	0	0
RG9267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85413635549012e-06	2.45972810165564e-06	0	0	0	0	0	0	0	0	0
RG9268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85413635549012e-06	0	0	0	0	0	0	0	6.75171577977253e-06	0	0
RG9269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	3.68959215248346e-06	2.52756626962813e-06	0	0	0	0	0	0	0	0
RG9270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34393543174374e-06	0	0	0	0	0	7.70827271098024e-06	1.22986405082782e-06	0	0	0	0	0	0	0	0	0
RG9271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	4.91945620331129e-06	3.7913494044422e-06	0	0	0	0	0	0	0	0
RG9272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.78120453323518e-06	0	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	1.22986405082782e-06	2.52756626962813e-06	0	0	0	0	0	0	0	0
RG9274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85413635549012e-06	0	2.52756626962813e-06	0	0	0	0	0	0	0	0
RG9275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	3.68959215248346e-06	0	0	0	0	0	0	0	0	0
RG9276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	0	3.7913494044422e-06	0	0	0	0	0	0	0	0
RG9277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85413635549012e-06	1.22986405082782e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85413635549012e-06	1.22986405082782e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85413635549012e-06	1.22986405082782e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.70827271098024e-06	1.22986405082782e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	1.22986405082782e-06	2.52756626962813e-06	0	0	0	0	0	0	0	0
RG9282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	2.45972810165564e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.78120453323518e-06	1.22986405082782e-06	0	0	0	0	0	0	0	0	0
RG9284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.70827271098024e-06	0	0	0	0	0	0	0	0	0	0
RG9285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	1.22986405082782e-06	1.26378313481407e-06	0	0	0	0	0	0	2.17149135855014e-06	0
RG9286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	2.45972810165564e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	2.45972810165564e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	1.22986405082782e-06	1.26378313481407e-06	0	0	0	0	0	0	2.17149135855014e-06	0
RG9289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	3.68959215248346e-06	0	0	0	0	0	0	0	0	0
RG9290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	1.22986405082782e-06	5.05513253925626e-06	0	0	0	0	0	0	0	0
RG9291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85413635549012e-06	0	2.52756626962813e-06	0	0	0	0	0	0	0	0
RG9292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	3.68959215248346e-06	0	0	0	0	0	0	0	0	0
RG9293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	6.14932025413911e-06	0	0	0	0	0	0	0	0	0
RG9294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85413635549012e-06	1.22986405082782e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.6353408887253e-06	0	0	0	0	0	0	0	3.37585788988627e-06	0	0
RG9296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	4.91945620331129e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	1.22986405082782e-06	2.52756626962813e-06	0	0	0	0	0	0	0	0
RG9298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	1.22986405082782e-06	2.52756626962813e-06	0	0	0	0	0	0	0	0
RG9299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	1.22986405082782e-06	2.52756626962813e-06	0	0	0	0	0	0	0	0
RG9300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	2.45972810165564e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	3.68959215248346e-06	0	0	0	0	0	0	0	0	0
RG9302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	2.45972810165564e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	1.22986405082782e-06	2.52756626962813e-06	0	0	0	0	0	0	0	0
RG9304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85413635549012e-06	1.22986405082782e-06	3.7913494044422e-06	0	0	0	0	0	0	0	0
RG9305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	1.22986405082782e-06	2.52756626962813e-06	0	0	0	0	0	0	0	0
RG9306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	0	3.7913494044422e-06	0	0	0	0	0	0	0	0
RG9307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	3.68959215248346e-06	0	0	0	0	0	0	0	0	0
RG9308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85413635549012e-06	1.22986405082782e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.78120453323518e-06	0	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.70827271098024e-06	0	0	0	0	0	0	0	0	0	0
RG9311	0	0	0	0	0	0	0	0	0	0	3.83967070983992e-06	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	2.45972810165564e-06	1.26378313481407e-06	0	0	0	0	0	0	2.17149135855014e-06	0
RG9312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85413635549012e-06	0	0	0	0	0	0	0	0	4.34298271710028e-06	0
RG9313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85413635549012e-06	1.22986405082782e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	3.68959215248346e-06	0	5.76515081634536e-06	0	2.71923861318831e-06	0	0	0	0	0
RG9315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	3.68959215248346e-06	0	0	0	0	0	0	0	0	0
RG9316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	3.68959215248346e-06	1.26378313481407e-06	0	0	2.71923861318831e-06	0	0	0	0	0
RG9317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	2.45972810165564e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85413635549012e-06	1.22986405082782e-06	0	0	0	0	1.31448536583442e-06	0	0	0	0
RG9319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	3.68959215248346e-06	0	0	0	0	0	0	0	0	0
RG9320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85413635549012e-06	1.22986405082782e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	3.68959215248346e-06	0	0	0	0	0	0	0	0	0
RG9322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	1.22986405082782e-06	2.52756626962813e-06	0	0	0	0	0	0	0	0
RG9323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	3.68959215248346e-06	0	0	0	0	0	0	0	0	0
RG9324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	2.45972810165564e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85413635549012e-06	0	2.52756626962813e-06	0	0	0	0	0	0	0	0
RG9326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	0	1.26378313481407e-06	5.76515081634536e-06	0	0	1.31448536583442e-06	0	0	0	0
RG9327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	0	3.7913494044422e-06	0	0	0	0	0	0	0	0
RG9328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	2.45972810165564e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	1.22986405082782e-06	1.26378313481407e-06	0	0	0	1.31448536583442e-06	0	0	0	0
RG9330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85413635549012e-06	1.22986405082782e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	0	3.7913494044422e-06	0	0	0	0	0	0	0	0
RG9332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	2.45972810165564e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85413635549012e-06	1.22986405082782e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	0	2.52756626962813e-06	0	0	2.71923861318831e-06	0	0	0	0	0
RG9335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	1.22986405082782e-06	0	0	0	0	0	0	3.37585788988627e-06	0	3.66327203458129e-06
RG9336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	3.68959215248346e-06	0	0	0	0	0	0	0	0	0
RG9337	0	1.58045795349661e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	3.68959215248346e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	3.68959215248346e-06	0	0	0	0	0	0	0	0	0
RG9339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	2.45972810165564e-06	0	0	7.49928756768107e-06	0	0	0	0	0	7.32654406916258e-06
RG9340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68959215248346e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.14932025413911e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68959215248346e-06	3.7913494044422e-06	0	0	0	0	0	0	0	0
RG9343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68959215248346e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	3.68959215248346e-06	2.52756626962813e-06	0	0	0	0	0	0	0	0
RG9345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68959215248346e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.91945620331129e-06	0	0	0	0	0	0	0	0	0
RG9347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92706817774506e-06	8.60904835579475e-06	2.52756626962813e-06	0	0	0	0	0	0	0	0
RG9348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68959215248346e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68959215248346e-06	0	0	0	0	0	0	0	2.17149135855014e-06	0
RG9350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68959215248346e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68959215248346e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.91945620331129e-06	0	0	0	0	0	0	0	0	0
RG9353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22986405082782e-06	3.7913494044422e-06	0	0	0	0	0	0	0	0
RG9354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22986405082782e-06	3.7913494044422e-06	0	0	0	0	0	0	0	0
RG9355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.91945620331129e-06	0	0	0	0	0	0	0	0	0
RG9356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.91945620331129e-06	0	0	0	0	0	0	0	0	0
RG9357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45972810165564e-06	2.52756626962813e-06	0	0	0	0	0	0	0	0
RG9358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68959215248346e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.91945620331129e-06	0	0	0	0	0	0	0	0	0
RG9360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68959215248346e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
RG9361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68959215248346e-06	1.26378313481407e-06	0	0	0	0	0	0	0	0
