D2C1_Parent1	D2C1_Parent2	D2C1_R1_T1	D2C1_R1_T2	D2C1_R1_T3	D2C1_R1_T4	D2C1_R1_T7	D2C1_R1_T8	D2C1_R1_T12	D2C1_R1_T13	D2C1_R1_T15	D2C1_R1_T17	D2C1_R1_T18	D2C1_R2_T1	D2C1_R2_T2	D2C1_R2_T3	D2C1_R2_T4	D2C1_R2_T6	D2C1_R2_T7	D2C1_R2_T8	D2C1_R2_T9_RESEQ	D2C1_R2_T12	D2C1_R2_T13	D2C1_R2_T14	D2C1_R2_T15	D2C1_R2_T17	D2C1_R2_T18	D2C1_R3_T1	D2C1_R3_T2	D2C1_R3_T3	D2C1_R3_T4	D2C1_R3_T6	D2C1_R3_T7	D2C1_R3_T8	D2C1_R3_T12	D2C1_R3_T13	D2C1_R3_T15	D2C1_R3_T17	D2C1_R3_T18
RG168	0.00157950157950158	0.000252604210788972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG170	0.00208451228859392	1.84832349357785e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG171	0.00205585919871634	1.69429653577969e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29160604773124e-06	0	0	0	0	0	0	0	0	0	0	0
RG173	0.00206302247118574	1.23221566238523e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG174	0.0016905323027772	0.000146325609908246	6.44974039794898e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG176	0.00180514466228752	9.08759051009108e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG179	0.00135027686048094	0.000234120975853194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07290151193281e-05	2.10487067073207e-05	0	0	0	0	0	0	0	0	0	0
RG180	0.00184454266086919	3.08053915596308e-06	0	0	0	0	0	0	0	0	0	0	0	9.74127182044888e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG181	0.00178007320864464	5.23691656513723e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG182	0.00188394065945086	2.002350451376e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG183	0.00131446049813397	0.000232580706275212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29160604773124e-06	0	0	0	0	0	0	0	0	0	0	0
RG184	0.00149354230986884	0.000152486688220172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG185	0.00177649157240994	1.23221566238523e-05	3.22487019897449e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG186	0.00178365484487933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG187	0.00170844048395069	4.004700902752e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG189	0.00148637903739945	0.000109359140036689	0	0	0	0	0	0	0	0	0	0	0	6.95805130032063e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG192	0.00160815466937916	2.77248524036677e-05	0	0	0	0	0	0	0	0	0	0	0	1.25244923405771e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68641742541397e-06	0	0	0	0
RG193	0.00166904248536902	1.38624262018338e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG196	0.00155801176209339	4.92886264954092e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG197	0.00142549122140959	0.000112439679192652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG199	0.00159740976067507	1.69429653577969e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG201	0.00152935867221582	4.31275481834831e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG204	0.00156517503456279	6.16107831192615e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG205	0.00148279740116475	1.84832349357785e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG210	0.00150428721857293	9.24161746788923e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29160604773124e-06	0	0	0	0	0	0	0	0	0	0	0
RG211	0.00147563412869535	1.23221566238523e-05	0	0	0	0	0	0	0	0	0	0	0	1.39161026006413e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG212	0.00150070558233824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG213	0.00145772594752187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG214	0.00143623613011368	0	0	0	0	0	0	0	0	0	0	0	0	1.39161026006413e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG216	0.00137176667788913	1.54026957798154e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07290151193281e-05	0	0	0	0	0	0	0	0	0	0	0
RG218	0.00138609322282792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG220	0.00136102176918503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG223	0.00129297068072578	2.002350451376e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14580302386562e-06	0	0	0	0	0	0	0	0	0	0	0
RG225	0.00128938904449109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG227	0.00127864413578699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG228	0.0012750624995523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG230	0.00125357268214411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG232	0.00121775631979714	1.54026957798154e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG233	0.00119268486615425	4.62080873394461e-05	0	0	0	0	0	0	0	0	0	0	0	1.39161026006413e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG234	0.00122491959226653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG240	0.00119984813862365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG291	3.58163623469746e-06	7.70134788990769e-06	0	7.33067962730825e-06	2.23964165733483e-05	0	0.000182150805027362	1.13678562496684e-05	1.67748861888491e-05	0.00342465753424658	0	3.77374673013423e-05	0.00023547171758877	5.5664410402565e-06	2.71755745935553e-05	2.75375045513376e-05	6.28030245936644e-05	3.79424564705168e-06	6.99806386899625e-05	1.89897455374098e-05	0	4.61862949867343e-05	0.000677570337013062	0	0.000183867728384934	1.53991853830932e-05	0.000135095580122937	4.29160604773124e-06	2.40556648083666e-05	3.41932415503837e-05	0	8.75123064180901e-05	2.92552858032457e-05	1.66903510696131e-05	2.36098439557956e-05	0.000187869416304175	4.66780768632332e-05	2.15328519544652e-05	0.000168860707147288
RG320	0	0	0	0	0	1.38116777735575e-05	2.63986673952699e-06	2.5261902777041e-05	0	0	0	0	0	0	0	0	0	1.1382736941155e-05	1.39961277379925e-05	0.0010286112166097	0	5.13181055408159e-06	0	5.71924559786302e-05	8.48620284853542e-05	0	0	0	0	0	0	3.12543951493179e-06	4.17932654332081e-06	2.8612030405051e-05	0	0	0	0	0
RG346	0	0	3.22487019897449e-06	0	0	3.45291944338939e-05	2.63986673952699e-06	7.8311898608827e-05	0	0	0	5.14601826836485e-06	0	0	0	0	2.93080781437101e-05	2.27654738823101e-05	3.73230073013133e-05	0.00169799974680339	0	5.00351529022955e-05	1.04241590309702e-05	0.000423897026665142	0.000190939564092047	1.53991853830932e-05	0	2.14580302386562e-06	0	0	3.93430427193911e-05	1.56271975746589e-05	4.17932654332081e-06	4.64945494082078e-05	0	0	3.11187179088222e-06	0	0
RG391	3.58163623469746e-06	1.54026957798154e-06	0	0	0	0.000103587583301682	0	1.13678562496684e-05	0	0	0	0	0	2.78322052012825e-06	0	0	0.000129792917493573	3.79424564705168e-06	0	0.000134510697556653	0	0.000144973648152805	0	0.00152064647660829	7.07183570711285e-06	0.000115493890373199	2.25159300204895e-05	2.14580302386562e-06	3.00695810104582e-06	0	4.29196829666085e-05	0	0	2.38433586708758e-06	0	0	0	0	0
RG439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00209577035437571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00123840975485838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG1074	0	0	0	0	0	0	0	7.57857083311229e-06	2.83882689349754e-05	0.0012720156555773	0	5.48908615292251e-05	0.000590292113955409	0	6.79389364838883e-06	3.0597227279264e-06	0	0	0	0	0	3.84885791556119e-06	3.12724770929105e-05	0	0	0	0	0	0	6.21695300916068e-06	0	0	0	8.34517553480653e-06	1.68641742541397e-05	0.00118020530755187	0	2.87104692726203e-05	0.00075470397684196
RG1892	0	0	0	0	0	0	7.91960021858097e-06	0	1.2903758606807e-06	0.00107632093933464	0	1.71533942278828e-06	0.000132251238645747	0	0	0	0	0	0	0	0	0	1.04241590309702e-05	0	0	0	0	0	0	0	0	0	4.17932654332081e-06	2.38433586708758e-06	1.68641742541397e-06	7.22574678092981e-05	0	2.39253910605169e-06	0.000127507064580605
