D2C3_Parent1	D2C3_Parent2	D2C3_R1_T1	D2C3_R2_T1	D2C3_R3_T1	D2C3_R1_T2	D2C3_R2_T2	D2C3_R3_T2	D2C3_R1_T3	D2C3_R2_T3	D2C3_R3_T3	D2C3_R1_T4	D2C3_R2_T4	D2C3_R3_T4	D2C3_R1_T6	D2C3_R2_T6	D2C3_R2_T7	D2C3_R3_T7	D2C3_R1_T7	D2C3_R1_T8	D2C3_R2_T8	D2C3_R3_T8	D2C3_R3_T9_RESEQ	D2C3_R2_T10_RESEQ	D2C3_R3_T10_RESEQ	D2C3_R1_T12	D2C3_R2_T12	D2C3_R3_T12
RG2806	0	0	0	0	0	0	0	0	4.08074987859769e-06	0	4.03627806726861e-06	0	0	0	8.77150663783765e-06	0	3.37264715702708e-06	0	3.115575384462e-06	0	0	0	0	0	0	0	0	0
RG2807	0	0	0	0	0	0	0	0	0	2.32110113037625e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2808	0	0	0	0	0	0	0	0	0	3.86850188396042e-06	4.03627806726861e-06	0	0	0	0	3.59985456587554e-06	3.37264715702708e-06	5.0198031233215e-06	0	1.4431388848e-06	0	0	0	0	0	0	0	0
RG2809	0	0	0	0	0	0	0	0	0	3.86850188396042e-06	4.03627806726861e-06	0	0	0	0	0	3.37264715702708e-06	0	0	0	0	0	5.58008727256494e-06	0	0	0	0	0
RG2810	0	0	0	0	0	0	0	0	0	0	2.42176684036117e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG2811	0	0	0	0	0	0	0	0	0	0	4.03627806726861e-06	0	0	0	0	0	0	0	0	0	0	0	0	5.27078666490974e-06	0	0	4.26888512088629e-06	1.48756617810035e-06
RG2812	0	0	0	0	0	0	0	0	0	0	4.03627806726861e-06	0	0	0	0	3.59985456587554e-06	3.37264715702708e-06	5.0198031233215e-06	6.23115076892401e-06	0	0	0	0	0	0	0	0	0
RG2813	0	0	0	0	0	0	0	0	0	0	4.03627806726861e-06	0	0	0	0	0	3.37264715702708e-06	0	0	0	0	0	0	0	0	0	3.41510809670903e-06	0
RG2814	0	0	0	0	0	0	0	0	0	0	4.03627806726861e-06	0	0	0	4.38575331891882e-06	3.59985456587554e-06	0	0	0	0	0	0	0	0	2.43240942315411e-06	0	0	2.9751323562007e-06
RG2815	0	0	0	0	0	0	0	0	0	0	0	6.7129412080609e-06	8.18210083621071e-06	0	4.38575331891882e-06	0	0	0	0	1.4431388848e-06	1.06003845819526e-06	0	0	0	0	0	0	0
RG2816	0	0	0	0	0	0	0	0	0	0	0	3.35647060403045e-06	0	0	0	0	0	0	0	2.88627776959999e-06	1.06003845819526e-06	2.92094889945948e-06	0	0	0	0	0	0
RG2817	0	0	0	0	0	0	0	0	0	0	0	6.7129412080609e-06	8.18210083621071e-06	9.74041786392636e-06	0	0	0	0	0	0	0	1.46047444972974e-06	0	0	0	0	8.53777024177258e-07	0
RG2818	0	0	0	0	0	0	0	0	0	0	0	1.34258824161218e-05	0	9.74041786392636e-06	0	0	0	0	0	1.4431388848e-06	0	0	0	0	0	0	0	0
RG2819	0	0	0	0	0	0	2.07714948621707e-06	0	0	0	0	3.35647060403045e-06	0	0	4.38575331891882e-06	3.59985456587554e-06	0	0	0	0	4.24015383278105e-06	0	0	0	0	0	0	0
RG2820	0	0	0	0	0	0	0	0	0	0	0	3.35647060403045e-06	0	0	4.38575331891882e-06	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	1.86002909085498e-06	0	0	7.90648838062468e-07	0	0
RG2821	0	0	0	0	0	0	0	0	0	0	0	0	8.18210083621071e-06	0	0	0	0	0	0	1.4431388848e-06	1.06003845819526e-06	4.38142334918922e-06	0	0	0	0	0	0
RG2822	0	0	0	0	0	0	0	0	0	0	0	0	2.45463025086321e-05	0	0	0	0	0	0	0	3.18011537458579e-06	0	0	0	0	0	0	0
RG2823	0	0	0	0	0	0	0	0	0	0	0	0	8.18210083621071e-06	0	0	0	0	0	0	0	2.12007691639053e-06	7.3023722486487e-06	0	0	0	0	0	0
RG2824	0	0	0	0	0	0	0	0	0	0	0	0	8.18210083621071e-06	0	0	0	0	0	0	2.88627776959999e-06	4.24015383278105e-06	1.46047444972974e-06	0	0	0	0	8.53777024177258e-07	0
RG2825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38575331891882e-06	0	1.01179414710812e-05	5.0198031233215e-06	0	0	0	0	0	0	0	0	0	1.48756617810035e-06
RG2826	0	0	0	0	0	0	2.07714948621707e-06	0	0	0	0	0	0	0	4.38575331891882e-06	7.19970913175108e-06	3.37264715702708e-06	1.0039606246643e-05	3.115575384462e-06	0	0	0	0	0	2.43240942315411e-06	0	0	0
RG2827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38575331891882e-06	3.59985456587554e-06	3.37264715702708e-06	5.0198031233215e-06	0	0	0	0	0	0	0	0	8.53777024177258e-07	1.48756617810035e-06
RG2828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.77150663783765e-06	0	0	0	6.23115076892401e-06	1.4431388848e-06	0	1.46047444972974e-06	0	0	0	0	0	0
RG2829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38575331891882e-06	0	3.37264715702708e-06	5.0198031233215e-06	0	0	0	0	0	0	0	0	2.56133107253177e-06	0
RG2830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.77150663783765e-06	0	3.37264715702708e-06	0	6.23115076892401e-06	1.4431388848e-06	0	0	0	0	0	0	0	0
RG2831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38575331891882e-06	0	0	0	0	5.77255553919998e-06	0	1.46047444972974e-06	0	0	0	0	0	0
RG2832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38575331891882e-06	0	0	0	0	0	0	0	0	1.05415733298195e-05	0	0	1.70755404835452e-06	1.48756617810035e-06
RG2833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75430132756753e-05	0	0	0	6.23115076892401e-06	8.65883330879997e-06	0	0	0	0	2.43240942315411e-06	0	0	0
RG2834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38575331891882e-06	0	0	0	0	0	0	0	0	0	0	1.58129767612494e-06	2.56133107253177e-06	2.9751323562007e-06
RG2835	1.56715002797363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38575331891882e-06	0	0	0	3.115575384462e-06	5.77255553919998e-06	1.06003845819526e-06	0	0	0	0	0	0	0
RG2836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38575331891882e-06	0	6.74529431405416e-06	5.0198031233215e-06	0	1.4431388848e-06	2.12007691639053e-06	1.46047444972974e-06	0	0	0	0	0	0
RG2837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.77150663783765e-06	7.19970913175108e-06	0	0	6.23115076892401e-06	0	0	0	0	0	0	0	0	0
RG2838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38575331891882e-06	0	0	0	0	0	1.06003845819526e-06	2.92094889945948e-06	0	0	0	7.90648838062468e-07	8.53777024177258e-07	0
RG2839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38575331891882e-06	0	0	0	0	7.21569442399998e-06	0	0	0	0	0	0	0	0
RG2840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75430132756753e-05	0	0	0	0	4.32941665439999e-06	0	1.46047444972974e-06	0	0	0	0	0	0
RG2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38575331891882e-06	7.19970913175108e-06	0	5.0198031233215e-06	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG2842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38575331891882e-06	0	0	5.0198031233215e-06	3.115575384462e-06	0	0	0	0	0	0	3.16259535224987e-06	8.53777024177258e-07	0
RG2843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.59985456587554e-06	0	0	0	0	0	0	0	0	0	3.95324419031234e-06	1.70755404835452e-06	4.46269853430104e-06
RG2844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.19970913175108e-06	0	0	0	0	3.18011537458579e-06	5.84189779891896e-06	0	0	0	0	0	0
RG2845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.19970913175108e-06	3.37264715702708e-06	0	0	0	0	0	1.86002909085498e-06	0	4.86481884630821e-06	0	0	0
RG2846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.59985456587554e-06	0	0	0	0	0	0	0	0	0	0	4.26888512088629e-06	0
RG2847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.59985456587554e-06	0	0	0	0	0	0	0	0	0	0	4.26888512088629e-06	0
RG2848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.59985456587554e-06	3.37264715702708e-06	1.0039606246643e-05	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG2849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68632357851354e-05	0	0	0	0	0	0	5.27078666490974e-06	0	0	0	0
RG2850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02358829421625e-05	0	0	0	0	0	0	0	0	0	0	0
RG2851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37264715702708e-06	0	0	0	0	0	3.72005818170996e-06	1.58123599947292e-05	0	0	0	0
RG2852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37264715702708e-06	0	0	0	0	1.46047444972974e-06	0	5.27078666490974e-06	0	0	2.56133107253177e-06	0
RG2853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37264715702708e-06	5.0198031233215e-06	0	0	0	0	0	0	0	7.90648838062468e-07	1.70755404835452e-06	1.48756617810035e-06
RG2854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37264715702708e-06	0	3.115575384462e-06	1.4431388848e-06	5.30019229097632e-06	0	3.72005818170996e-06	5.27078666490974e-06	0	0	0	0
RG2855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38575331891882e-06	0	3.37264715702708e-06	0	3.115575384462e-06	0	0	0	0	0	0	7.90648838062468e-07	1.70755404835452e-06	4.46269853430104e-06
RG2856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37264715702708e-06	5.0198031233215e-06	0	0	0	0	0	0	0	2.3719465141874e-06	8.53777024177258e-07	2.9751323562007e-06
RG2857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37264715702708e-06	0	0	0	0	0	0	0	0	7.90648838062468e-07	2.56133107253177e-06	1.48756617810035e-06
RG2858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37264715702708e-06	1.50594093699645e-05	0	0	5.30019229097632e-06	0	0	0	0	0	0	0
RG2859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0118818739929e-05	0	0	0	0	0	0	0	0	0	0
RG2860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0118818739929e-05	0	0	0	0	0	0	0	0	0	0
RG2861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0118818739929e-05	0	0	0	0	0	0	0	0	0	0
RG2862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38575331891882e-06	0	0	5.0198031233215e-06	3.115575384462e-06	0	0	0	0	0	0	1.58129767612494e-06	3.41510809670903e-06	2.9751323562007e-06
RG2863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.115575384462e-06	5.77255553919998e-06	0	1.46047444972974e-06	0	0	0	0	0	0
RG2864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.115575384462e-06	0	3.18011537458579e-06	0	0	0	4.86481884630821e-06	0	0	0
RG2865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.65883330879997e-06	3.18011537458579e-06	1.46047444972974e-06	0	0	0	0	0	0
RG2866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.77255553919998e-06	2.12007691639053e-06	0	0	0	0	0	0	0
RG2867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.65883330879997e-06	4.24015383278105e-06	8.76284669837844e-06	0	0	0	0	0	0
RG2868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.65883330879997e-06	1.06003845819526e-06	5.84189779891896e-06	0	0	0	0	0	0
RG2869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32941665439999e-06	3.18011537458579e-06	5.84189779891896e-06	0	0	0	0	0	0
RG2870	0	0	0	0	0	0	2.07714948621707e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.15451110784e-05	0	1.46047444972974e-06	0	0	0	0	0	0
RG2871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4431388848e-06	4.24015383278105e-06	0	0	0	0	0	8.53777024177258e-07	0
RG2872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.21569442399998e-06	0	1.46047444972974e-06	0	0	0	0	0	0
RG2873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4431388848e-06	3.18011537458579e-06	1.46047444972974e-06	0	0	0	0	1.70755404835452e-06	1.48756617810035e-06
RG2874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88627776959999e-06	2.12007691639053e-06	1.46047444972974e-06	0	0	0	0	8.53777024177258e-07	0
RG2875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4431388848e-06	3.18011537458579e-06	1.46047444972974e-06	0	0	0	7.90648838062468e-07	0	0
RG2876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4431388848e-06	9.54034612375737e-06	0	0	1.05415733298195e-05	0	0	0	0
RG2877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4431388848e-06	0	7.3023722486487e-06	0	0	0	0	0	0
RG2878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4431388848e-06	3.18011537458579e-06	2.92094889945948e-06	0	0	0	1.58129767612494e-06	0	0
RG2879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.30019229097632e-06	1.46047444972974e-06	0	0	0	0	0	0
RG2880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.42026920736684e-06	1.46047444972974e-06	0	0	0	0	0	0
RG2881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.30019229097632e-06	1.46047444972974e-06	0	0	0	0	0	0
RG2882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.24015383278105e-06	0	0	0	0	0	1.70755404835452e-06	0
RG2883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.18011537458579e-06	1.46047444972974e-06	1.86002909085498e-06	0	0	0	8.53777024177258e-07	0
RG2884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32941665439999e-06	6.36023074917158e-06	5.84189779891896e-06	0	0	0	0	0	0
RG2885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.36023074917158e-06	5.84189779891896e-06	0	0	0	0	0	0
RG2886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.30019229097632e-06	8.76284669837844e-06	0	0	0	0	0	0
RG2887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92094889945948e-06	0	5.27078666490974e-06	2.43240942315411e-06	1.58129767612494e-06	1.70755404835452e-06	0
RG2888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46047444972974e-06	0	0	2.43240942315411e-06	1.58129767612494e-06	8.53777024177258e-07	1.48756617810035e-06
RG2889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86002909085498e-06	0	1.21620471157705e-05	0	0	0
RG2890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11601745451299e-05	0	0	0	0	0
RG2891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.58008727256494e-06	1.05415733298195e-05	2.43240942315411e-06	0	0	0
RG2892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11601745451299e-05	0	0	0	0	0
RG2893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.44011636341992e-06	0	4.86481884630821e-06	0	0	0
RG2894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11601745451299e-05	0	0	0	0	0
RG2895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.58008727256494e-06	2.10831466596389e-05	2.43240942315411e-06	0	0	0
RG2896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11601745451299e-05	0	0	0	0	0
RG2897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11601745451299e-05	0	0	0	0	0
RG2898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11601745451299e-05	0	0	0	0	0
RG2899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11601745451299e-05	0	0	0	0	0
RG2900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11601745451299e-05	0	0	0	0	0
RG2901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11601745451299e-05	0	0	0	0	0
RG2902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11601745451299e-05	0	0	0	0	0
RG2903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11601745451299e-05	0	0	0	0	0
RG2904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11601745451299e-05	0	0	0	0	0
RG2905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11601745451299e-05	0	0	0	0	0
RG2906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.58008727256494e-06	1.58123599947292e-05	0	0	0	0
RG2907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11601745451299e-05	0	0	0	0	0
RG2908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11601745451299e-05	0	0	0	0	0
RG2909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11601745451299e-05	0	0	0	0	0
RG2910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11601745451299e-05	0	0	0	0	0
RG2911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.58008727256494e-06	1.58123599947292e-05	0	0	0	0
RG2912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.58008727256494e-06	4.74370799841876e-05	2.43240942315411e-06	0	0	0
RG2913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86002909085498e-06	5.27078666490974e-06	7.29722826946232e-06	1.58129767612494e-06	8.53777024177258e-07	1.48756617810035e-06
RG2914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16247199894584e-05	0	0	0	0
RG2915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16247199894584e-05	0	0	0	0
RG2916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16247199894584e-05	0	0	0	0
RG2917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16247199894584e-05	0	0	0	0
RG2918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16247199894584e-05	0	0	0	0
RG2919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.27078666490974e-06	0	0	4.26888512088629e-06	0
RG2920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16247199894584e-05	0	0	0	0
RG2921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16247199894584e-05	0	0	0	0
RG2922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16247199894584e-05	0	0	0	0
RG2923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16247199894584e-05	0	0	0	0
RG2924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.27078666490974e-06	1.21620471157705e-05	0	0	0
RG2925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45944565389246e-05	0	0	0
RG2926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45944565389246e-05	0	0	0
RG2927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45944565389246e-05	0	0	0
RG2928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45944565389246e-05	0	0	0
RG2929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.90648838062468e-07	4.26888512088629e-06	0
RG2930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3719465141874e-06	2.56133107253177e-06	2.9751323562007e-06
RG2935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16259535224987e-06	0	2.9751323562007e-06
RG2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95324419031234e-06	8.53777024177258e-07	0
RG2951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95324419031234e-06	8.53777024177258e-07	0
RG2961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3719465141874e-06	8.53777024177258e-07	2.9751323562007e-06
RG2963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3719465141874e-06	2.56133107253177e-06	2.9751323562007e-06
RG2964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3719465141874e-06	1.70755404835452e-06	4.46269853430104e-06
RG2966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	0	0
RG2967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74389302837481e-06	2.56133107253177e-06	1.48756617810035e-06
RG2968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.90648838062468e-07	8.53777024177258e-07	5.95026471240139e-06
