D2C3_Parent1	D2C3_Parent2	D2C3_R1_T1	D2C3_R2_T1	D2C3_R3_T1	D2C3_R1_T2	D2C3_R2_T2	D2C3_R3_T2	D2C3_R1_T3	D2C3_R2_T3	D2C3_R3_T3	D2C3_R1_T4	D2C3_R2_T4	D2C3_R3_T4	D2C3_R1_T6	D2C3_R2_T6	D2C3_R2_T7	D2C3_R3_T7	D2C3_R1_T7	D2C3_R1_T8	D2C3_R2_T8	D2C3_R3_T8	D2C3_R3_T9_RESEQ	D2C3_R2_T10_RESEQ	D2C3_R3_T10_RESEQ	D2C3_R1_T12	D2C3_R2_T12	D2C3_R3_T12
RG82	2.55462798230008e-05	1.73117932657124e-05	1.08624514923651e-05	1.33697436017421e-05	7.79652794622128e-05	6.00853211560416e-05	0.000213262859018614	6.98084709406374e-05	6.97856758742708e-05	0.000112938903947409	6.90821020464557e-05	4.71914354286331e-05	1.64981109662944e-05	0.000107758620689655	0.000433380946274029	0.000583134729476193	0.00671088568084276	0.00059579108938886	0.000194072645773599	1.46519502478377e-05	2.69326027775055e-05	3.40641323939532e-05	7.50028594840178e-06	0	5.11212160714879e-06	3.98636980436492e-05	4.05217476771124e-05	4.78147894132079e-05
RG83	0.00355093289539711	0.000722373918996546	0.000418204382456055	0.000324216282342245	0	9.68041285291781e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG84	0.00167875553122577	0.00105444558982067	0.000787527733196467	0.000554844359472296	0.000202132206013144	0.000584162844572626	0.000104540617165987	0	0.000332508220342114	3.89444496370377e-05	0	0.000819108486368417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG85	0.00383741617626933	0.000687750332465121	0	7.35335898095814e-05	5.48644559178535e-05	0	0	1.26924492619341e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG86	0.00334473792254003	0.00111582376594456	8.14683861927379e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG87	0.00155284886638383	0.000805785286549524	0.00113512618095215	0.00044788641065836	8.66280882913476e-06	0.00107485963401363	1.04540617165988e-05	9.51933694645056e-06	0.000693751718985398	0	0	0.00028989024620446	0	0	5.30670546457995e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
RG88	0.00376077733680033	0.000613781761238895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG89	0.00298526527074495	0.00128894169860168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG90	0.00411660052004927	0.000245512704495558	2.71561287309126e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG91	0.0028922038228183	0.00110795476900559	5.43122574618253e-05	0.000190518846324825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG92	0.00431732129008713	3.14759877558408e-06	0	0	2.88760294304492e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG93	0.00418958989097213	5.82305773483054e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG94	0.00389215820446148	0.000360400059804377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG95	0.00305642990739474	0.000985198416757816	0	0	1.73256176582695e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG96	0.00364946854614297	0.000379285652457881	8.14683861927379e-06	0	0.000106841308892662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG97	0.0038647871903654	0.000155806139391412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46519502478377e-06	0	0	0	0	0	0	0	0
RG98	8.57625108343598e-05	5.66567779605134e-05	4.88810317156427e-05	9.693064111263e-05	0.000199244603070099	0.000584162844572626	0.000108722241852627	0.000482313071953495	0.000480289651605276	0.000599744524410381	0.000503892979632971	7.41579699592805e-05	0.00249121475591045	0.00071512539184953	0.00032724683698243	0.00035495157446377	0.000899082257544657	0.000509956779900634	0.000322411008301301	0.000213918473618431	0.000188528219442538	0.000216233188239877	3.75014297420089e-06	4.80977345967005e-05	0	0.000179386641196421	0.00015777616648748	0.000132984883055485
RG99	0.00384471511336162	1.57379938779204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG100	0.00216960905068199	0.000876606259000165	0.000586572380587713	0	0.000213682617785324	0.000200284403853472	0	5.71160216787033e-05	4.10503975731005e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG101	0.00372975685415811	5.82305773483054e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG102	0.00190502258108663	0.00146048583187101	1.35780643654563e-05	0	0.000132829735380066	0	0	6.98084709406374e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.07730411110022e-06	1.4810492345197e-06	0	0	0	0	0	0
RG103	0.00154007572647233	0.000456401822459691	0.000513250833014249	0.000190518846324825	0.000395601603197154	0.000420597248092291	0.000114994678882586	0.000517217307423814	0.000291457822769014	2.72611147459264e-05	0.000442938183709628	1.68540840816547e-05	0	0.000176332288401254	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG104	0.00301081155056795	0.000583879572870846	4.0734193096369e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG105	0.000961634961908672	0.00120238273227312	0.000613728509318626	6.68487180087104e-05	0.000776765191679083	0.000427273394887407	0	2.85580108393517e-05	6.56806361169608e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG106	0	0	0	3.34243590043552e-06	0	0	6.06335579562727e-05	0	0	0	0	0.000441577002939352	0.00254895814429248	0.000724921630094044	0.000132667636614499	0.000188341651756286	0.00023749342652123	0.000227208466292362	0.000131468566491793	0.000530400598971726	0.000242393424997549	0.000473935755046305	0	0	0	0.000458432527501965	0.000256925123569776	0.000204707067175296
RG107	0.00321518178915195	0.000228200911229846	0	0	5.77520588608984e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG108	0.00275899822088408	0.000564993980217342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG109	0.00186670316135213	0.000292726686129319	0.000619159735064808	0	0	0.000971379358689339	0	0	0.000377663657672525	3.89444496370377e-06	0	0.000141574306285899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG110	0.00216048537931664	0.00104500279349391	0	1.00273077013066e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG112	0.00216595958213585	0.000890770453490294	0	0	0.000216570220728369	0	0	6.98084709406374e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG113	0.00327539802016331	4.0918784082593e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG115	0.00206924866566306	0.000472139816337611	0	0.000899115257217155	0.000190581794240965	0	2.09081234331975e-05	1.58655615774176e-05	0	7.39944543103717e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG116	5.47420281921445e-06	9.44279632675223e-06	2.71561287309126e-06	6.68487180087104e-06	5.77520588608984e-06	1.00142201926736e-05	0.000110813054195947	1.26924492619341e-05	1.64201590292402e-05	1.94722248185189e-05	1.21909591846686e-05	0.000448318636572014	0.000775411215415835	0.00016653605015674	0.000168045673045032	0.000699037284403138	0.000376596719197951	5.55398473159106e-05	5.00832634254448e-05	0.0004424888974847	0.00309617201530203	0.000605749136918559	2.81260723065067e-05	9.6195469193401e-05	3.06727296428927e-05	0	0.000105184110991653	2.9884243383255e-05
RG117	0.00319510971214817	6.76733736750576e-05	2.71561287309126e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG118	0.00315131608959445	4.0918784082593e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG119	1.82473427307148e-06	0	0	0	0	0	5.8542745612953e-05	0	0	0	0	0.000350564948898417	0.00428125979575339	0.000744514106583072	0.000221112727690831	0.000220939245329489	0.00021035132063309	0.00017671769600517	0.000159640402168605	0.000241757179089323	0.000161595616665033	0.00025177836986835	0	0	0	0.000403420624201729	0.000298309036091083	0.000231602886220226
RG120	0.00309292459285617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG121	0.00215501117649742	0.000788473493283811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG122	0.0029560695223758	3.46235865314248e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG123	0.00239587610054286	0.000491025408991116	2.71561287309126e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG124	0.00283016285753387	2.51807902046726e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG125	0.0024633912686465	0.000273841093475815	1.35780643654563e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG126	0.00140687012453811	0.000982050817982232	0.000133065030781472	0.000287449487437455	1.44380147152246e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG128	0.00258382373066922	1.57379938779204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG129	0.00245791706582729	8.97065651041462e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG130	0.00166050818849505	0.000516206199195789	3.80185802232777e-05	0	8.08528824052578e-05	2.33665137829051e-05	0	0.000133270717250308	0	0	0.000138164204092911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG131	0.00241959764609279	5.66567779605134e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG132	0.0022079284704165	0.000114887355308819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG134	0.00164043611149126	0.000369842856131129	0.000190092901116388	3.67667949047907e-05	8.66280882913476e-05	1.00142201926736e-05	0	1.58655615774176e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG135	0.00165868345422198	0.000473713615725403	1.08624514923651e-05	0.000120327692415679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG136	0.00191597098672506	0.000275414892863607	0	0	2.88760294304492e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG138	0.00212581542812828	3.46235865314248e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG139	0.00207107339993613	4.40663828581771e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG140	0.0019451667350942	0.000141641944901283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG141	0.00122987090005018	0.00075699750552797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG142	0.00205647552575156	2.04593920412965e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG143	0.00208567127412071	2.51807902046726e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG144	0	4.72139816337611e-06	0	3.34243590043552e-06	1.44380147152246e-05	1.00142201926736e-05	6.27243702995925e-05	9.51933694645056e-06	8.2100795146201e-06	1.16833348911113e-05	8.12730612311243e-06	0.000208990642612518	0.000618679161236038	2.93887147335423e-05	5.74893091996162e-05	0.000268024658268561	0.000108568423552562	3.02944621723149e-05	1.56510198204515e-05	0.000189010158197107	0.00120981251676555	0.000226600532881515	3.75014297420089e-06	1.06883854659334e-05	2.5560608035744e-06	0	1.20703078187143e-05	1.49421216916275e-06
RG145	0.00199443456046713	7.08209724506417e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG146	0.00193969253227499	0.000110165957145443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG147	0.00187582683271749	0.000125903951023363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG148	0.00204005291729392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG149	0.00203092924592856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG150	0.00182655900734456	0.000130625349186739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG152	0.0018685278956252	7.55423706140178e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG153	0.00169882760822955	0.000185708327759461	0	6.35062821082749e-05	5.77520588608984e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG154	0.00172619862232562	5.50829785727213e-05	2.71561287309126e-06	7.68760257100169e-05	0.000109728911835707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG155	0.00192874412663656	2.99021883680487e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG156	0.00180648693034077	0.000105444558982067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG157	0.00185393002144063	2.51807902046726e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG158	0.00162401350303362	0.000171544133269332	0	8.3560897510888e-05	0	0	6.27243702995925e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG160	0.00124446877423475	0.000461123220623067	2.71561287309126e-06	0.000113642820614808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG161	0.00179736325897541	6.92471730628497e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG162	0.00175721910496784	2.51807902046726e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG163	0.00169700287395648	9.75755620431064e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG164	0.00152000364946855	0.000291152886741527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG165	0.00179371379042927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG166	0.00135577756489211	0.000395023646335802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG167	0.00163678664294512	7.71161700018099e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG168	0.00168240499977191	2.67545895924646e-05	2.71561287309126e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG169	0.00162218876876055	8.97065651041462e-05	2.71561287309126e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG170	0.00169882760822955	3.14759877558408e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG172	0.00155102413211076	0.000105444558982067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG173	0.00163496190867205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG174	0.00156014780347612	7.86899693896019e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG175	0.00159846722321062	3.61973859192169e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG176	0.00153095205510698	7.08209724506417e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG177	0.00152730258656083	2.67545895924646e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG178	0.00145613794991104	2.99021883680487e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG179	0.0014908079010994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG180	0.00144883901281876	2.36069908168806e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG181	0.00146708635554947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.25020016388125e-05	0.000614582164291173	0.00172789710321629	0	0	0
RG185	0.00133205601934218	2.20331914290885e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG186	0.00127001505405775	7.55423706140178e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG187	0.00131563341088454	7.86899693896019e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG188	0.00136125176771133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG190	0.00127183978833082	1.57379938779204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG191	0.00122074722868482	1.25903951023363e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG195	0.00124446877423475	1.73117932657124e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG198	0.00118790201176954	1.41641944901283e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG200	0.00118972674604261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
